image_name,class_label,gt_crop,gt_disease,agent,pred_crop,pred_disease,reasoning,confidence,crop_correct,disease_correct,both_correct,parse_failed,reasoning_quality,plausibility
Texas_mite_069.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf with no visible signs of disease or nutrient deficiency. The leaf appears to be in good condition with a healthy green color, and there are no visible spots, discolorations, or other abnormalities that would indicate a specific disease or nutrient deficiency. The confidence level is 1.0, as the leaf appears to be in optimal health.",,1,0,0,0,,
Red_scale_009.jpg,"Citrus,Red Scale",Citrus,Red Scale,llava:7b,Citrus,Red Scale,"The image shows a citrus leaf with a pattern of red spots, which is indicative of red scale infestation. Red scale is a common pest in citrus crops, and the presence of these spots is a clear sign of the disease. The confidence level is high, as the characteristic red spots are unmistakable.",,1,1,1,0,,
Zn_039.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf, which appears to be healthy with no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient deficiency. The leaf's structure and coloration are consistent with what one would expect for a healthy citrus leaf. Confidence: 1.0",,1,0,0,0,,
Red_scale_sequelae_015.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,llava:7b,Citrus,Greasy Spot,"The image shows a leaf with a greasy spot, which is a characteristic symptom of Greasy Spot disease in citrus plants. This disease is caused by the bacterium Pseudomonas syringae and is characterized by the production of a sticky substance on the underside of the leaf. The presence of this sticky substance is visible in the image, indicating the presence of the Greasy Spot disease.",1.0,1,0,0,0,,
Mg_082.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves. The edges of the leaf are slightly curled, which is common in citrus species. The veins are distinct, and there are no discolorations or spots that would indicate a disease or nutrient deficiency. The overall condition of the leaf suggests it is healthy and not affected by any of the diseases listed. Confidence: 1.0",,1,0,0,0,,
Red_scale_sequelae_009.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a yellow spot on it. This could be a sign of a nutrient deficiency, such as iron or magnesium, or a natural aging process. However, there are no clear signs of common citrus diseases like Greasy Spot, Greening, or Red Scale. The leaf appears to be in good condition, with no visible damage or discoloration that would indicate a disease or nutrient deficiency. Confidence: 1.0",,1,0,0,0,,
Zn_082.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Iron Deficiency,"The leaf in the image exhibits a classic symptom of iron deficiency in citrus plants, which is characterized by a bright yellow coloration, especially on the underside of the leaf. The veins remain green, which is typical for iron deficiency. The leaf's coloration and the fact that the veins are unaffected are indicative of iron deficiency in citrus plants.",1.0,1,0,0,0,,
Greasy_spot_032.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with no visible signs of disease or nutrient deficiency. The leaf appears to be healthy with a normal coloration and structure. There are no visible spots, discolorations, or other abnormalities that would indicate a disease or nutrient issue. The confidence level is high that the leaf is healthy and there is no disease present.",,1,0,0,0,,
Fe_094.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for healthy citrus leaves. The edges of the leaf are crisp and the veins are well-defined, indicating proper nutrient uptake and good overall health.",,1,0,0,0,,
Red_scale_sequelae_060.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,llava:7b,Citrus,Greasy Spot,"The image shows a citrus leaf with a greasy spot, which is a characteristic symptom of Greasy Spot disease. This disease is caused by the bacterium Xanthomonas citri and is characterized by the formation of greasy spots on the leaves. The presence of these spots indicates that the leaf is affected by Greasy Spot disease.",1.0,1,0,0,0,,
Texas_mite_088.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,llava:7b,Citrus,Healthy,"The image shows a single leaf with a distinct shape, which is characteristic of citrus leaves. There are no visible signs of disease or nutrient deficiency. The leaf appears to be in good condition, with a healthy green color and no visible damage or discoloration. The confidence level is 1.0 because the absence of disease or nutrient deficiency is clearly evident.",,1,0,0,0,,
Citrus_leafminer_038.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Red Scale Sequelae,"The image shows a citrus leaf with a significant amount of red scale infestation. The red scale sequelae are visible as the yellowish, mottled areas on the leaf, which are the result of the red scale feeding on the leaf. This damage is indicative of a red scale infestation, which is a common disease in citrus crops.",1.0,1,0,0,0,,
Citrus_leafminer_049.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance, no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, with a smooth surface and no discoloration or abnormal growth patterns. The edges of the leaf are well-defined, and there are no visible spots or lesions that are characteristic of diseases such as greasy spot, greening, iron deficiency, leaf miner, magnesium deficiency, manganese deficiency, nitrogen deficiency, red scale, red scale sequelae, Texas mite, or zinc deficiency. The overall condition of the leaf suggests that it is healthy and not affected by any of the diseases listed.",,1,0,0,0,,
Zn_048.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf with a few small, green spots on its surface. These spots are not indicative of any common citrus diseases such as Greasy Spot, Greening, Iron Deficiency, Leaf Miner, Magnesium Deficiency, Manganese Deficiency, Nitrogen Deficiency, Red Scale, Red Scale Sequelae, Texas Mite, or Zinc Deficiency. The leaf appears to be in good condition, with no visible signs of damage or disease. The confidence level is 1.0, as there is no evidence of disease in the image.",,1,0,0,0,,
HLB_043.jpg,"Citrus,Greening",Citrus,Greening,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a few small yellow spots, which could be indicative of a nutrient deficiency or a mild disease. However, the overall appearance of the leaf is healthy, with no significant discoloration or damage. The leaf is attached to a stem, and the surrounding area looks normal. The confidence level is low, as the yellow spots could be a sign of early disease or nutrient deficiency, but without more context or a larger sample, it's difficult to make a definitive diagnosis.",,1,0,0,0,,
Mn_013.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,llava:7b,Citrus,Greasy Spot,"The image shows a citrus leaf with a yellowish-green discoloration pattern that is characteristic of Greasy Spot disease. This pattern is caused by a fungal pathogen and is often associated with high humidity and poor air circulation. The discoloration appears as a yellowish-green hue, which is typical for this disease. The confidence level is high, as the pattern is clearly visible and indicative of Greasy Spot disease.",,1,0,0,0,,
HLB_026.jpg,"Citrus,Greening",Citrus,Greening,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient issue. The confidence level is 1.0, as the leaf appears to be in excellent condition.",,1,0,0,0,,
Fe_081.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient issue. The leaf's structure and coloration appear normal, suggesting that the plant is healthy. Confidence: 1.0",,1,0,0,0,,
Healthy_044.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy green color and no visible signs of disease or damage. The leaf appears to be well-nourished and without any of the common citrus diseases such as greasy spot, greening, iron deficiency, leaf miner, magnesium deficiency, manganese deficiency, nitrogen deficiency, red scale, red scale sequelae, Texas mite, or zinc deficiency. The leaf's color and texture suggest it is in good health and receiving adequate nutrients.",,1,1,1,0,,
Red_scale_019.jpg,"Citrus,Red Scale",Citrus,Red Scale,llava:7b,Citrus,Red Scale Sequelae,"The image shows a citrus leaf with a significant amount of red scale infestation. The red scale is a common pest in citrus crops, and the presence of the characteristic red scale spots on the leaf indicates that the plant is affected by this disease. The red scale sequelae, which are the after-effects of the red scale infestation, are also visible on the leaf. The confidence level is high, as the red scale infestation is easily identifiable.",,1,0,0,0,,
Healthy_028.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance, no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no visible spots, discolorations, or other abnormalities that would indicate a disease or nutrient deficiency. The confidence level is 1.0, as the leaf appears to be in excellent condition.",,1,1,1,0,,
Zn_026.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf that appears to be healthy, with no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient issue. The leaf's structure and coloration suggest it is in good health, and there is no evidence of any disease or deficiency in this particular image. Confidence: 1.0",,1,0,0,0,,
Citrus_leafminer_030.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Red Scale,"The image shows a citrus leaf with a characteristic red scale infestation. The red scale is a common pest in citrus trees, and the presence of these scales indicates a diseased condition. The confidence level is high, as the red scale is easily recognizable and the damage it causes is consistent with the symptoms observed in the image.",,1,0,0,0,,
Red_scale_003.jpg,"Citrus,Red Scale",Citrus,Red Scale,llava:7b,Citrus,Red Scale,"The image shows a citrus leaf with a characteristic red scale infestation. The red scale is a common pest in citrus crops, and the presence of these oval, reddish-orange spots indicates that the leaf is affected by red scale. The infestation is visible on the underside of the leaf, which is typical for red scale. The confidence level for this identification is high, as the red scale is a well-known and easily recognizable disease in citrus crops.",,1,1,1,0,,
Zn_021.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf with a bright green color, which is typical for healthy citrus leaves. There are no visible signs of disease or nutrient deficiency. The leaf appears to be in good condition, with no discoloration, spots, or other abnormalities that would indicate a disease or nutrient issue. The confidence level is high, as the absence of disease or nutrient deficiency is clearly evident.",,1,0,0,0,,
Zn_023.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a few small, yellow spots that could be indicative of a nutrient deficiency or a mild stress condition. However, there are no clear signs of any major diseases such as greasy spot, greening, iron deficiency, leaf miner, magnesium deficiency, manganese deficiency, nitrogen deficiency, red scale, red scale sequelae, Texas mite, or zinc deficiency. The leaf appears to be in a healthy condition, and the spots are not severe enough to be considered a disease.",0.9,1,0,0,0,,
Zn_034.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a few small, yellow spots, which could be indicative of a nutrient deficiency or a mild disease. However, the overall condition of the leaf appears to be healthy, with no significant discoloration or damage. The leaf is attached to a stem, and the surrounding area looks normal. There are no signs of common citrus diseases such as greasy spot, red scale, or iron deficiency. The confidence level is low due to the small size of the spots and the limited information available from the image.",,1,0,0,0,,
N_018.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf that appears to be healthy with no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient issue. The leaf's structure and coloration are consistent with what one would expect for a healthy citrus leaf. Confidence: 1.0",,1,0,0,0,,
Red_scale_sequelae_020.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,llava:7b,Citrus,Leaf Miner,"The image shows a citrus leaf with a pattern of damage that is characteristic of leaf miner infestation. The damage includes small, irregular holes and tunnels in the leaf tissue, which is indicative of leaf miner activity. The presence of these symptoms suggests that the leaf has been affected by leaf miners, a common pest in citrus crops.",1.0,1,0,0,0,,
HLB_006.jpg,"Citrus,Greening",Citrus,Greening,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease such as discoloration, spots, or abnormal growth patterns. The leaf has a normal green color, and the edges are crisp, indicating that the plant is receiving adequate nutrients and is not suffering from any of the common citrus diseases like Greasy Spot, Greening, Iron Deficiency, Leaf Miner, Magnesium Deficiency, Manganese Deficiency, Nitrogen Deficiency, Red Scale, Red Scale Sequelae, Texas Mite, or Zinc Deficiency. The confidence level is 1.0, as the image clearly shows a healthy citrus leaf.",,1,0,0,0,,
Healthy_055.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a single leaf with a glossy surface, which is characteristic of citrus leaves. There are no visible signs of disease, such as discoloration, spots, or distorted growth patterns. The leaf appears to be in good condition, with a healthy green color and no visible damage or abnormalities. The confidence level is high, as there is no evidence of disease or nutrient deficiency in this image.",,1,1,1,0,,
Greasy_spot_005.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,llava:7b,Citrus,Greasy Spot,"The image shows a citrus leaf with a greasy spot, which is a characteristic symptom of Greasy Spot disease. This disease is caused by a fungus and is characterized by the presence of a greasy, yellowish-brown spot on the leaf. The spot appears to be in the center of the leaf, which is consistent with the typical pattern of Greasy Spot disease. The confidence level is high, as the visual evidence is clear and the pattern is consistent with known symptoms of Greasy Spot disease.",,1,1,1,0,,
N_016.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient issue. The confidence level is high, as the leaf appears to be in good condition.",,1,0,0,0,,
Citrus_leafminer_091.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Leaf Miner,"The image shows a leaf with a distinct pattern of damage, which is characteristic of leaf miner infestations. The leaf has several small holes and a wavy pattern of discoloration, which is indicative of the feeding activity of leaf miners. The damage is localized and does not appear to be widespread across the leaf, suggesting that the plant may be experiencing some level of stress or nutrient deficiency, but the primary issue visible in the image is leaf miner damage. Confidence: 0.9",,1,1,1,0,,
Texas_mite_021.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf with a healthy appearance, no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient deficiency. The leaf's structure and coloration suggest it is in good health. Confidence: 1.0",,1,0,0,0,,
Healthy_036.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a citrus leaf, which appears to be healthy with no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations, spots, or other abnormalities that would indicate a disease or nutrient deficiency. The leaf's structure and coloration suggest that it is in good health and is not affected by any of the diseases listed.",1.0,1,1,1,0,,
HLB_027.jpg,"Citrus,Greening",Citrus,Greening,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease such as discoloration, spots, or distortion that would indicate a problem like greasy spot, greening, iron deficiency, leaf miner, magnesium deficiency, manganese deficiency, nitrogen deficiency, red scale, red scale sequelae, Texas mite, or zinc deficiency. The leaf is a vibrant green color, and the edges are crisp, which suggests that the plant is receiving adequate nutrition and is not currently affected by any of the diseases listed.",1.0,1,0,0,0,,
Mn_020.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a pattern of yellow spots and a few green spots. These spots are not indicative of any common citrus diseases such as Greasy Spot, Greening, Iron Deficiency, Leaf Miner, Magnesium Deficiency, Manganese Deficiency, Nitrogen Deficiency, Red Scale, Red Scale Sequelae, Texas Mite, or Zinc Deficiency. The leaf appears to be healthy, with no signs of damage or disease. The confidence level is 1.0, as the leaf is clearly not affected by any of the diseases listed.",,1,0,0,0,,
Fe_069.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy green color, and there are no visible signs of disease or nutrient deficiency. The leaf appears to be well-nourished and free of any visible damage or abnormalities. The confidence level is 1.0, as the leaf is clearly healthy and there is no evidence of disease or nutrient deficiency.",,1,0,0,0,,
Healthy_014.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy green color, and there are no visible signs of disease or nutrient deficiency. The leaf appears to be in good condition, with no discoloration, spots, or other indications of a problem. The confidence level is 1.0, as there is no evidence of disease or nutrient deficiency in the image provided.",,1,1,1,0,,
Fe_071.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,llava:7b,Citrus,Healthy,"The image shows a single, green citrus leaf with a smooth surface and no visible signs of damage or disease. The coloration is consistent, and there are no visible spots, discolorations, or other indications of a health issue. The leaf appears to be in good condition, suggesting that it is a healthy leaf.",,1,0,0,0,,
Texas_mite_059.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a distinctively shaped leaf. There are no visible signs of disease or nutrient deficiency. The leaf appears to be in good condition, with no discoloration, spots, or other indications of a problem. The edges of the leaf are crisp and clean, and the veins are clearly visible, which is typical of healthy citrus leaves. The confidence level is high, as there is no visual evidence of any disease or nutrient deficiency present in this leaf.",,1,0,0,0,,
Healthy_046.jpg,"Citrus,Healthy",Citrus,Healthy,llava:7b,Citrus,Healthy,"The image shows a citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and it has a smooth surface without any discoloration or spots that are indicative of common citrus diseases. The confidence level is high, as the absence of disease or nutrient deficiency is clearly evident.",,1,1,1,0,,
Citrus_leafminer_036.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Red Scale,"The image shows a citrus leaf with a characteristic red scale infestation. The red scale is a common pest in citrus crops, and its presence is evident from the reddish-brown spots on the leaf surface. The scale insects are feeding on the leaf, causing the characteristic reddish-brown coloration. This is a clear sign of red scale infestation, which can lead to a variety of issues for the plant, including reduced fruit quality and yield.",,1,0,0,0,,
Citrus_leafminer_059.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,llava:7b,Citrus,Healthy,"The image shows a citrus leaf, which appears to be healthy with no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves, and there are no discolorations or spots that are indicative of common citrus diseases such as Greasy Spot, Greening, or Red Scale. The leaf's structure and coloration suggest it is in good health and receiving adequate nutrients. Confidence: 1.0",,1,0,0,0,,
Mg_010.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,llava:7b,Citrus,Iron Deficiency,"The image shows a citrus leaf with a distinct yellowing pattern, which is indicative of iron deficiency. Iron deficiency in plants is characterized by a yellowing of the leaves, which is a result of the plant not receiving enough iron from the soil. The pattern of the yellowing is consistent with the typical symptoms of iron deficiency, which include a yellowing of the veins and the interveinal areas of the leaf. The healthy green areas between the yellowed veins and interveinal areas are the only parts of the leaf that are receiving adequate iron.",1.0,1,0,0,0,,
Fe_038.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,llava:7b,Citrus,Healthy,"The image shows a single citrus leaf with a healthy appearance. There are no visible signs of disease or nutrient deficiency. The leaf is a vibrant green color, which is typical for citrus leaves. The edges of the leaf are crisp and well-defined, indicating that the plant is receiving adequate water and nutrients. The surface of the leaf is smooth without any noticeable spots, discoloration, or damage that would suggest a disease or nutrient deficiency. The confidence level is high that the leaf is healthy and there is no disease present.",,1,0,0,0,,
